Product Name,Product Lable,Product Discription,Product Price,Product Image Link
Café pur moulu Aroma,BONDIN,Le paquet de 250g,"3,640",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003612033-1_1_1.jpg
Café pur moulu Relax,ELLOUZE,Le sachet de 250g,"3,640",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194009526020.jpg
Café pur moulu Espresso Napoletano,ELLOUZE,Le sachet de 250g,"3,640",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194009526068.jpg
Café pur moulu Gold Label,ELLOUZE,Le paquet de 250g,"3,640",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194009525023.jpg
Café soluble Ricoré,NESTLÉ,La boite de 100g,"12,470",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/7/6/7613033634109-1_3.jpg
Café soluble Ricoré,NESTLÉ,La boite de 260g,"20,090",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/7/6/7613033332883-1_2.jpg
Café soluble 100% pur,GOLDEN COFFEE,Le bocal de 90g,"11,000",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/4/8431610020911-1_2.jpg
Café soluble 100% pur,GOLDEN COFFEE,Le bocal de 50g,"7,000",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/4/8431610020881-1_2.jpg
Café soluble 100% pur,GOLDEN COFFEE,Le bocal de 190g,"22,160",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/4/8431610020874-1_1.jpg
Café soluble Smooth Blend,MAXWELL HOUSE,Le bocal de 50g,"10,750",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/7/8714599310588-1_1.jpg
Café soluble Maxwell House Smooth Blend,MAXWELL HOUSE,Le bocal de 190g 100% café pur soluble lyophilisé.,"33,990",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/7/8714599310625-1_1.jpg
